VTX, IDX, _sig60._child0.x, _sig60._child0.y, _sig60._child0.z, _sig60._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w
2402, 788,  1.25177, -115.43201, -173.71646,  193.71646,  1.25177,  115.43201,  10.00,  193.71646,  1.14301,  115.14458,  10.00,  193.68459
2403, 778,  2.84581, -115.89582, -173.87572,  193.87572,  2.84581,  115.89582,  10.00,  193.87572,  2.73718,  115.60852,  10.00,  193.84332
2404, 776,  2.45585, -119.30577, -173.9207,  193.9207,  2.45585,  119.30577,  10.00,  193.9207,  2.34781,  119.01884,  10.00,  193.88803
2405, 790,  1.08405, -119.0121, -173.81635,  193.81635,  1.08405,  119.0121,  10.00,  193.81635,  0.9759,  118.72533,  10.00,  193.78407
2406, 786,  3.56797, -109.25441, -174.12735,  194.12735,  3.56797,  109.25441,  10.00,  194.12735,  3.46051,  108.9668,  10.00,  194.09563
2407, 789,  1.47201, -111.84479, -173.72127,  193.72127,  1.47201,  111.84479,  10.00,  193.72127,  1.36303,  111.55559,  10.00,  193.68974
2408, 791,  1.77249, -108.49872, -173.90384,  193.90384,  1.77249,  108.49872,  10.00,  193.90384,  1.66541,  108.20724,  10.00,  193.8727
2409, 776,  2.45585, -119.30577, -173.9207,  193.9207,  2.45585,  119.30577,  10.00,  193.9207,  2.34781,  119.01884,  10.00,  193.88803
2410, 792,  0.91449, -122.76811, -174.05629,  194.05629,  0.91449,  122.76811,  10.00,  194.05629,  0.80675,  122.48151,  10.00,  194.02362
2411, 790,  1.08405, -119.0121, -173.81635,  193.81635,  1.08405,  119.0121,  10.00,  193.81635,  0.9759,  118.72533,  10.00,  193.78407
2412, 793,  3.92417, -106.28938, -174.43768,  194.43768,  3.92417,  106.28938,  10.00,  194.43768,  3.82122,  106.00378,  10.00,  194.40657
2413, 786,  3.56797, -109.25441, -174.12735,  194.12735,  3.56797,  109.25441,  10.00,  194.12735,  3.46051,  108.9668,  10.00,  194.09563
2414, 791,  1.77249, -108.49872, -173.90384,  193.90384,  1.77249,  108.49872,  10.00,  193.90384,  1.66541,  108.20724,  10.00,  193.8727
2415, 786,  3.56797, -109.25441, -174.12735,  194.12735,  3.56797,  109.25441,  10.00,  194.12735,  3.46051,  108.9668,  10.00,  194.09563
2416, 793,  3.92417, -106.28938, -174.43768,  194.43768,  3.92417,  106.28938,  10.00,  194.43768,  3.82122,  106.00378,  10.00,  194.40657
2417, 787,  5.63048, -107.70475, -175.10211,  195.10211,  5.63048,  107.70475,  10.00,  195.10211,  5.5265,  107.42567,  10.00,  195.07042
2418, 793,  3.92417, -106.28938, -174.43768,  194.43768,  3.92417,  106.28938,  10.00,  194.43768,  3.82122,  106.00378,  10.00,  194.40657
2419, 791,  1.77249, -108.49872, -173.90384,  193.90384,  1.77249,  108.49872,  10.00,  193.90384,  1.66541,  108.20724,  10.00,  193.8727
2420, 794,  2.16154, -105.76093, -174.20668,  194.20668,  2.16154,  105.76093,  10.00,  194.20668,  2.059,  105.46902,  10.00,  194.17606
2421, 795,  5.81902, -105.01542, -175.37842,  195.37842,  5.81902,  105.01542,  10.00,  195.37842,  5.72156,  104.73883,  10.00,  195.34766
2422, 787,  5.63048, -107.70475, -175.10211,  195.10211,  5.63048,  107.70475,  10.00,  195.10211,  5.5265,  107.42567,  10.00,  195.07042
2423, 793,  3.92417, -106.28938, -174.43768,  194.43768,  3.92417,  106.28938,  10.00,  194.43768,  3.82122,  106.00378,  10.00,  194.40657
2424, 794,  2.16154, -105.76093, -174.20668,  194.20668,  2.16154,  105.76093,  10.00,  194.20668,  2.059,  105.46902,  10.00,  194.17606
2425, 796,  4.2227, -104.00635, -174.77451,  194.77451,  4.2227,  104.00635,  10.00,  194.77451,  4.12603,  103.72527,  10.00,  194.74399
2426, 793,  3.92417, -106.28938, -174.43768,  194.43768,  3.92417,  106.28938,  10.00,  194.43768,  3.82122,  106.00378,  10.00,  194.40657
2427, 795,  5.81902, -105.01542, -175.37842,  195.37842,  5.81902,  105.01542,  10.00,  195.37842,  5.72156,  104.73883,  10.00,  195.34766
2428, 793,  3.92417, -106.28938, -174.43768,  194.43768,  3.92417,  106.28938,  10.00,  194.43768,  3.82122,  106.00378,  10.00,  194.40657
2429, 796,  4.2227, -104.00635, -174.77451,  194.77451,  4.2227,  104.00635,  10.00,  194.77451,  4.12603,  103.72527,  10.00,  194.74399
2430, 794,  2.16154, -105.76093, -174.20668,  194.20668,  2.16154,  105.76093,  10.00,  194.20668,  2.059,  105.46902,  10.00,  194.17606
2431, 797,  2.68351, -103.50563, -174.63287,  194.63287,  2.68351,  103.50563,  10.00,  194.63287,  2.58743,  103.21855,  10.00,  194.60269
2432, 796,  4.2227, -104.00635, -174.77451,  194.77451,  4.2227,  104.00635,  10.00,  194.77451,  4.12603,  103.72527,  10.00,  194.74399
2433, 796,  4.2227, -104.00635, -174.77451,  194.77451,  4.2227,  104.00635,  10.00,  194.77451,  4.12603,  103.72527,  10.00,  194.74399
2434, 798,  6.00137, -102.97363, -175.74721,  195.74721,  6.00137,  102.97363,  10.00,  195.74721,  5.90876,  102.68941,  10.00,  195.71576
2435, 795,  5.81902, -105.01542, -175.37842,  195.37842,  5.81902,  105.01542,  10.00,  195.37842,  5.72156,  104.73883,  10.00,  195.34766
2436, 799,  4.57311, -101.98005, -175.18015,  195.18015,  4.57311,  101.98005,  10.00,  195.18015,  4.48079,  101.70105,  10.00,  195.14832
2437, 796,  4.2227, -104.00635, -174.77451,  194.77451,  4.2227,  104.00635,  10.00,  194.77451,  4.12603,  103.72527,  10.00,  194.74399
2438, 797,  2.68351, -103.50563, -174.63287,  194.63287,  2.68351,  103.50563,  10.00,  194.63287,  2.58743,  103.21855,  10.00,  194.60269
2439, 796,  4.2227, -104.00635, -174.77451,  194.77451,  4.2227,  104.00635,  10.00,  194.77451,  4.12603,  103.72527,  10.00,  194.74399
2440, 799,  4.57311, -101.98005, -175.18015,  195.18015,  4.57311,  101.98005,  10.00,  195.18015,  4.48079,  101.70105,  10.00,  195.14832
2441, 798,  6.00137, -102.97363, -175.74721,  195.74721,  6.00137,  102.97363,  10.00,  195.74721,  5.90876,  102.68941,  10.00,  195.71576
2442, 799,  4.57311, -101.98005, -175.18015,  195.18015,  4.57311,  101.98005,  10.00,  195.18015,  4.48079,  101.70105,  10.00,  195.14832
2443, 797,  2.68351, -103.50563, -174.63287,  194.63287,  2.68351,  103.50563,  10.00,  194.63287,  2.58743,  103.21855,  10.00,  194.60269
2444, 800,  3.28275, -101.60098, -175.08707,  195.08707,  3.28275,  101.60098,  10.00,  195.08707,  3.19101,  101.31892,  10.00,  195.05563
2445, 799,  4.57311, -101.98005, -175.18015,  195.18015,  4.57311,  101.98005,  10.00,  195.18015,  4.48079,  101.70105,  10.00,  195.14832
2446, 801,  6.13831, -101.24604, -176.01332,  196.01332,  6.13831,  101.24604,  10.00,  196.01332,  6.04724,  100.95153,  10.00,  195.97925
2447, 798,  6.00137, -102.97363, -175.74721,  195.74721,  6.00137,  102.97363,  10.00,  195.74721,  5.90876,  102.68941,  10.00,  195.71576
2448, 799,  4.57311, -101.98005, -175.18015,  195.18015,  4.57311,  101.98005,  10.00,  195.18015,  4.48079,  101.70105,  10.00,  195.14832
2449, 800,  3.28275, -101.60098, -175.08707,  195.08707,  3.28275,  101.60098,  10.00,  195.08707,  3.19101,  101.31892,  10.00,  195.05563
2450, 802,  3.83304, -100.14568, -175.46184,  195.46184,  3.83304,  100.14568,  10.00,  195.46184,  3.74207,  99.86089,  10.00,  195.42729
2451, 799,  4.57311, -101.98005, -175.18015,  195.18015,  4.57311,  101.98005,  10.00,  195.18015,  4.48079,  101.70105,  10.00,  195.14832
2452, 803,  4.92825, -100.4115, -175.54475,  195.54475,  4.92825,  100.4115,  10.00,  195.54475,  4.83684,  100.1256,  10.00,  195.50983
2453, 801,  6.13831, -101.24604, -176.01332,  196.01332,  6.13831,  101.24604,  10.00,  196.01332,  6.04724,  100.95153,  10.00,  195.97925
2454, 799,  4.57311, -101.98005, -175.18015,  195.18015,  4.57311,  101.98005,  10.00,  195.18015,  4.48079,  101.70105,  10.00,  195.14832
2455, 802,  3.83304, -100.14568, -175.46184,  195.46184,  3.83304,  100.14568,  10.00,  195.46184,  3.74207,  99.86089,  10.00,  195.42729
2456, 803,  4.92825, -100.4115, -175.54475,  195.54475,  4.92825,  100.4115,  10.00,  195.54475,  4.83684,  100.1256,  10.00,  195.50983
2457, 803,  4.92825, -100.4115, -175.54475,  195.54475,  4.92825,  100.4115,  10.00,  195.54475,  4.83684,  100.1256,  10.00,  195.50983
2458, 804,  6.29359, -99.70459, -176.30621,  196.30621,  6.29359,  99.70459,  10.00,  196.30621,  6.20235,  99.39841,  10.00,  196.26898
2459, 801,  6.13831, -101.24604, -176.01332,  196.01332,  6.13831,  101.24604,  10.00,  196.01332,  6.04724,  100.95153,  10.00,  195.97925
2460, 803,  4.92825, -100.4115, -175.54475,  195.54475,  4.92825,  100.4115,  10.00,  195.54475,  4.83684,  100.1256,  10.00,  195.50983
2461, 802,  3.83304, -100.14568, -175.46184,  195.46184,  3.83304,  100.14568,  10.00,  195.46184,  3.74207,  99.86089,  10.00,  195.42729
2462, 805,  4.47978, -98.94531, -175.86606,  195.86606,  4.47978,  98.94531,  10.00,  195.86606,  4.38809,  98.65017,  10.00,  195.82823
2463, 803,  4.92825, -100.4115, -175.54475,  195.54475,  4.92825,  100.4115,  10.00,  195.54475,  4.83684,  100.1256,  10.00,  195.50983
2464, 806,  5.33607, -99.0974, -175.95547,  195.95547,  5.33607,  99.0974,  10.00,  195.95547,  5.24438,  98.79975,  10.00,  195.91753
2465, 804,  6.29359, -99.70459, -176.30621,  196.30621,  6.29359,  99.70459,  10.00,  196.30621,  6.20235,  99.39841,  10.00,  196.26898
2466, 803,  4.92825, -100.4115, -175.54475,  195.54475,  4.92825,  100.4115,  10.00,  195.54475,  4.83684,  100.1256,  10.00,  195.50983
2467, 805,  4.47978, -98.94531, -175.86606,  195.86606,  4.47978,  98.94531,  10.00,  195.86606,  4.38809,  98.65017,  10.00,  195.82823
2468, 806,  5.33607, -99.0974, -175.95547,  195.95547,  5.33607,  99.0974,  10.00,  195.95547,  5.24438,  98.79975,  10.00,  195.91753
2469, 806,  5.33607, -99.0974, -175.95547,  195.95547,  5.33607,  99.0974,  10.00,  195.95547,  5.24438,  98.79975,  10.00,  195.91753
2470, 807,  6.47789, -98.34618, -176.60179,  196.60179,  6.47789,  98.34618,  10.00,  196.60179,  6.38613,  98.02789,  10.00,  196.56137
2471, 804,  6.29359, -99.70459, -176.30621,  196.30621,  6.29359,  99.70459,  10.00,  196.30621,  6.20235,  99.39841,  10.00,  196.26898
2472, 805,  4.47978, -98.94531, -175.86606,  195.86606,  4.47978,  98.94531,  10.00,  195.86606,  4.38809,  98.65017,  10.00,  195.82823
2473, 808,  5.79458, -98.08339, -176.37091,  196.37091,  5.79458,  98.08339,  10.00,  196.37091,  5.70256,  97.77209,  10.00,  196.33032
2474, 806,  5.33607, -99.0974, -175.95547,  195.95547,  5.33607,  99.0974,  10.00,  195.95547,  5.24438,  98.79975,  10.00,  195.91753
2475, 806,  5.33607, -99.0974, -175.95547,  195.95547,  5.33607,  99.0974,  10.00,  195.95547,  5.24438,  98.79975,  10.00,  195.91753
2476, 808,  5.79458, -98.08339, -176.37091,  196.37091,  5.79458,  98.08339,  10.00,  196.37091,  5.70256,  97.77209,  10.00,  196.33032
2477, 807,  6.47789, -98.34618, -176.60179,  196.60179,  6.47789,  98.34618,  10.00,  196.60179,  6.38613,  98.02789,  10.00,  196.56137
2478, 805,  4.47978, -98.94531, -175.86606,  195.86606,  4.47978,  98.94531,  10.00,  195.86606,  4.38809,  98.65017,  10.00,  195.82823
2479, 809,  5.28389, -97.99517, -176.32277,  196.32277,  5.28389,  97.99517,  10.00,  196.32277,  5.1918,  97.68551,  10.00,  196.2822
2480, 808,  5.79458, -98.08339, -176.37091,  196.37091,  5.79458,  98.08339,  10.00,  196.37091,  5.70256,  97.77209,  10.00,  196.33032
2481, 810,  6.74052, -96.99536, -176.99268,  196.99268,  6.74052,  96.99536,  10.00,  196.99268,  6.64817,  96.66162,  10.00,  196.9489
2482, 807,  6.47789, -98.34618, -176.60179,  196.60179,  6.47789,  98.34618,  10.00,  196.60179,  6.38613,  98.02789,  10.00,  196.56137
2483, 808,  5.79458, -98.08339, -176.37091,  196.37091,  5.79458,  98.08339,  10.00,  196.37091,  5.70256,  97.77209,  10.00,  196.33032
2484, 809,  5.28389, -97.99517, -176.32277,  196.32277,  5.28389,  97.99517,  10.00,  196.32277,  5.1918,  97.68551,  10.00,  196.2822
2485, 810,  6.74052, -96.99536, -176.99268,  196.99268,  6.74052,  96.99536,  10.00,  196.99268,  6.64817,  96.66162,  10.00,  196.9489
2486, 808,  5.79458, -98.08339, -176.37091,  196.37091,  5.79458,  98.08339,  10.00,  196.37091,  5.70256,  97.77209,  10.00,  196.33032
2487, 776,  2.45585, -119.30577, -173.9207,  193.9207,  2.45585,  119.30577,  10.00,  193.9207,  2.34781,  119.01884,  10.00,  193.88803
2488, 811,  2.04881, -122.92351, -174.17673,  194.17673,  2.04881,  122.92351,  10.00,  194.17673,  1.94119,  122.63674,  10.00,  194.14371
2489, 792,  0.91449, -122.76811, -174.05629,  194.05629,  0.91449,  122.76811,  10.00,  194.05629,  0.80675,  122.48151,  10.00,  194.02362
2490, 811,  2.04881, -122.92351, -174.17673,  194.17673,  2.04881,  122.92351,  10.00,  194.17673,  1.94119,  122.63674,  10.00,  194.14371
2491, 776,  2.45585, -119.30577, -173.9207,  193.9207,  2.45585,  119.30577,  10.00,  193.9207,  2.34781,  119.01884,  10.00,  193.88803
2492, 770,  3.69925, -119.98858, -174.25414,  194.25414,  3.69925,  119.98858,  10.00,  194.25414,  3.59154,  119.70155,  10.00,  194.22101
2493, 811,  2.04881, -122.92351, -174.17673,  194.17673,  2.04881,  122.92351,  10.00,  194.17673,  1.94119,  122.63674,  10.00,  194.14371
2494, 812,  0.7686, -126.24998, -174.40363,  194.40363,  0.7686,  126.24998,  10.00,  194.40363,  0.66137,  125.96353,  10.00,  194.37056
2495, 792,  0.91449, -122.76811, -174.05629,  194.05629,  0.91449,  122.76811,  10.00,  194.05629,  0.80675,  122.48151,  10.00,  194.02362
2496, 811,  2.04881, -122.92351, -174.17673,  194.17673,  2.04881,  122.92351,  10.00,  194.17673,  1.94119,  122.63674,  10.00,  194.14371
2497, 770,  3.69925, -119.98858, -174.25414,  194.25414,  3.69925,  119.98858,  10.00,  194.25414,  3.59154,  119.70155,  10.00,  194.22101
2498, 813,  3.22174, -123.22921, -174.39468,  194.39468,  3.22174,  123.22921,  10.00,  194.39468,  3.11433,  122.94232,  10.00,  194.36131
2499, 770,  3.69925, -119.98858, -174.25414,  194.25414,  3.69925,  119.98858,  10.00,  194.25414,  3.59154,  119.70155,  10.00,  194.22101
2500, 774,  4.54016, -124.21163, -174.92126,  194.92126,  4.54016,  124.21163,  10.00,  194.92126,  4.43329,  123.92477,  10.00,  194.88737
2501, 813,  3.22174, -123.22921, -174.39468,  194.39468,  3.22174,  123.22921,  10.00,  194.39468,  3.11433,  122.94232,  10.00,  194.36131
2502, 811,  2.04881, -122.92351, -174.17673,  194.17673,  2.04881,  122.92351,  10.00,  194.17673,  1.94119,  122.63674,  10.00,  194.14371
2503, 814,  1.56372, -126.39132, -174.44574,  194.44574,  1.56372,  126.39132,  10.00,  194.44574,  1.45652,  126.10473,  10.00,  194.41241
2504, 812,  0.7686, -126.24998, -174.40363,  194.40363,  0.7686,  126.24998,  10.00,  194.40363,  0.66137,  125.96353,  10.00,  194.37056
2505, 814,  1.56372, -126.39132, -174.44574,  194.44574,  1.56372,  126.39132,  10.00,  194.44574,  1.45652,  126.10473,  10.00,  194.41241
2506, 811,  2.04881, -122.92351, -174.17673,  194.17673,  2.04881,  122.92351,  10.00,  194.17673,  1.94119,  122.63674,  10.00,  194.14371
2507, 813,  3.22174, -123.22921, -174.39468,  194.39468,  3.22174,  123.22921,  10.00,  194.39468,  3.11433,  122.94232,  10.00,  194.36131
2508, 815,  0.57412, -129.6461, -174.90308,  194.90308,  0.57412,  129.6461,  10.00,  194.90308,  0.46752,  129.35989,  10.00,  194.86964
2509, 812,  0.7686, -126.24998, -174.40363,  194.40363,  0.7686,  126.24998,  10.00,  194.40363,  0.66137,  125.96353,  10.00,  194.37056
2510, 814,  1.56372, -126.39132, -174.44574,  194.44574,  1.56372,  126.39132,  10.00,  194.44574,  1.45652,  126.10473,  10.00,  194.41241
2511, 816,  2.54478, -126.72035, -174.6324,  194.6324,  2.54478,  126.72035,  10.00,  194.6324,  2.43777,  126.43369,  10.00,  194.59877
2512, 813,  3.22174, -123.22921, -174.39468,  194.39468,  3.22174,  123.22921,  10.00,  194.39468,  3.11433,  122.94232,  10.00,  194.36131
2513, 774,  4.54016, -124.21163, -174.92126,  194.92126,  4.54016,  124.21163,  10.00,  194.92126,  4.43329,  123.92477,  10.00,  194.88737
2514, 814,  1.56372, -126.39132, -174.44574,  194.44574,  1.56372,  126.39132,  10.00,  194.44574,  1.45652,  126.10473,  10.00,  194.41241
2515, 813,  3.22174, -123.22921, -174.39468,  194.39468,  3.22174,  123.22921,  10.00,  194.39468,  3.11433,  122.94232,  10.00,  194.36131
2516, 816,  2.54478, -126.72035, -174.6324,  194.6324,  2.54478,  126.72035,  10.00,  194.6324,  2.43777,  126.43369,  10.00,  194.59877
2517, 816,  2.54478, -126.72035, -174.6324,  194.6324,  2.54478,  126.72035,  10.00,  194.6324,  2.43777,  126.43369,  10.00,  194.59877
2518, 774,  4.54016, -124.21163, -174.92126,  194.92126,  4.54016,  124.21163,  10.00,  194.92126,  4.43329,  123.92477,  10.00,  194.88737
2519, 777,  3.49186, -127.33427, -174.99992,  194.99992,  3.49186,  127.33427,  10.00,  194.99992,  3.38522,  127.04764,  10.00,  194.96597
2520, 817,  1.20154, -129.57683, -174.95274,  194.95274,  1.20154,  129.57683,  10.00,  194.95274,  1.09498,  129.2905,  10.00,  194.91914
2521, 814,  1.56372, -126.39132, -174.44574,  194.44574,  1.56372,  126.39132,  10.00,  194.44574,  1.45652,  126.10473,  10.00,  194.41241
2522, 816,  2.54478, -126.72035, -174.6324,  194.6324,  2.54478,  126.72035,  10.00,  194.6324,  2.43777,  126.43369,  10.00,  194.59877
2523, 815,  0.57412, -129.6461, -174.90308,  194.90308,  0.57412,  129.6461,  10.00,  194.90308,  0.46752,  129.35989,  10.00,  194.86964
2524, 814,  1.56372, -126.39132, -174.44574,  194.44574,  1.56372,  126.39132,  10.00,  194.44574,  1.45652,  126.10473,  10.00,  194.41241
2525, 817,  1.20154, -129.57683, -174.95274,  194.95274,  1.20154,  129.57683,  10.00,  194.95274,  1.09498,  129.2905,  10.00,  194.91914
2526, 818,  1.91036, -129.73956, -175.06754,  195.06754,  1.91036,  129.73956,  10.00,  195.06754,  1.80391,  129.45317,  10.00,  195.03372
2527, 816,  2.54478, -126.72035, -174.6324,  194.6324,  2.54478,  126.72035,  10.00,  194.6324,  2.43777,  126.43369,  10.00,  194.59877
2528, 777,  3.49186, -127.33427, -174.99992,  194.99992,  3.49186,  127.33427,  10.00,  194.99992,  3.38522,  127.04764,  10.00,  194.96597
2529, 817,  1.20154, -129.57683, -174.95274,  194.95274,  1.20154,  129.57683,  10.00,  194.95274,  1.09498,  129.2905,  10.00,  194.91914
2530, 816,  2.54478, -126.72035, -174.6324,  194.6324,  2.54478,  126.72035,  10.00,  194.6324,  2.43777,  126.43369,  10.00,  194.59877
2531, 818,  1.91036, -129.73956, -175.06754,  195.06754,  1.91036,  129.73956,  10.00,  195.06754,  1.80391,  129.45317,  10.00,  195.03372
2532, 818,  1.91036, -129.73956, -175.06754,  195.06754,  1.91036,  129.73956,  10.00,  195.06754,  1.80391,  129.45317,  10.00,  195.03372
2533, 777,  3.49186, -127.33427, -174.99992,  194.99992,  3.49186,  127.33427,  10.00,  194.99992,  3.38522,  127.04764,  10.00,  194.96597
2534, 779,  2.47561, -129.97102, -175.22296,  195.22296,  2.47561,  129.97102,  10.00,  195.22296,  2.36932,  129.68465,  10.00,  195.18896
2535, 779,  2.47561, -129.97102, -175.22296,  195.22296,  2.47561,  129.97102,  10.00,  195.22296,  2.36932,  129.68465,  10.00,  195.18896
2536, 784,  1.4349, -131.65141, -175.52484,  195.52484,  1.4349,  131.65141,  10.00,  195.52484,  1.32897,  131.36528,  10.00,  195.49094
2537, 818,  1.91036, -129.73956, -175.06754,  195.06754,  1.91036,  129.73956,  10.00,  195.06754,  1.80391,  129.45317,  10.00,  195.03372
2538, 818,  1.91036, -129.73956, -175.06754,  195.06754,  1.91036,  129.73956,  10.00,  195.06754,  1.80391,  129.45317,  10.00,  195.03372
2539, 819,  0.85172, -131.55093, -175.3701,  195.3701,  0.85172,  131.55093,  10.00,  195.3701,  0.74564,  131.26485,  10.00,  195.33636
2540, 817,  1.20154, -129.57683, -174.95274,  194.95274,  1.20154,  129.57683,  10.00,  194.95274,  1.09498,  129.2905,  10.00,  194.91914
2541, 818,  1.91036, -129.73956, -175.06754,  195.06754,  1.91036,  129.73956,  10.00,  195.06754,  1.80391,  129.45317,  10.00,  195.03372
2542, 784,  1.4349, -131.65141, -175.52484,  195.52484,  1.4349,  131.65141,  10.00,  195.52484,  1.32897,  131.36528,  10.00,  195.49094
2543, 819,  0.85172, -131.55093, -175.3701,  195.3701,  0.85172,  131.55093,  10.00,  195.3701,  0.74564,  131.26485,  10.00,  195.33636
2544, 817,  1.20154, -129.57683, -174.95274,  194.95274,  1.20154,  129.57683,  10.00,  194.95274,  1.09498,  129.2905,  10.00,  194.91914
2545, 819,  0.85172, -131.55093, -175.3701,  195.3701,  0.85172,  131.55093,  10.00,  195.3701,  0.74564,  131.26485,  10.00,  195.33636
2546, 820,  0.44138, -131.6301, -175.3381,  195.3381,  0.44138,  131.6301,  10.00,  195.3381,  0.33528,  131.34402,  10.00,  195.30446
2547, 817,  1.20154, -129.57683, -174.95274,  194.95274,  1.20154,  129.57683,  10.00,  194.95274,  1.09498,  129.2905,  10.00,  194.91914
2548, 820,  0.44138, -131.6301, -175.3381,  195.3381,  0.44138,  131.6301,  10.00,  195.3381,  0.33528,  131.34402,  10.00,  195.30446
2549, 815,  0.57412, -129.6461, -174.90308,  194.90308,  0.57412,  129.6461,  10.00,  194.90308,  0.46752,  129.35989,  10.00,  194.86964
2550, 821,  0.38236, -132.89487, -175.82861,  195.82861,  0.38236,  132.89487,  10.00,  195.82861,  0.27677,  132.60907,  10.00,  195.79482
2551, 819,  0.85172, -131.55093, -175.3701,  195.3701,  0.85172,  131.55093,  10.00,  195.3701,  0.74564,  131.26485,  10.00,  195.33636
2552, 784,  1.4349, -131.65141, -175.52484,  195.52484,  1.4349,  131.65141,  10.00,  195.52484,  1.32897,  131.36528,  10.00,  195.49094
2553, 821,  0.38236, -132.89487, -175.82861,  195.82861,  0.38236,  132.89487,  10.00,  195.82861,  0.27677,  132.60907,  10.00,  195.79482
2554, 820,  0.44138, -131.6301, -175.3381,  195.3381,  0.44138,  131.6301,  10.00,  195.3381,  0.33528,  131.34402,  10.00,  195.30446
2555, 819,  0.85172, -131.55093, -175.3701,  195.3701,  0.85172,  131.55093,  10.00,  195.3701,  0.74564,  131.26485,  10.00,  195.33636
2556, 821,  0.38236, -132.89487, -175.82861,  195.82861,  0.38236,  132.89487,  10.00,  195.82861,  0.27677,  132.60907,  10.00,  195.79482
2557, 784,  1.4349, -131.65141, -175.52484,  195.52484,  1.4349,  131.65141,  10.00,  195.52484,  1.32897,  131.36528,  10.00,  195.49094
2558, 785,  1.43112, -132.87303, -175.87416,  195.87416,  1.43112,  132.87303,  10.00,  195.87416,  1.32556,  132.58707,  10.00,  195.84009
2559, 821,  0.38236, -132.89487, -175.82861,  195.82861,  0.38236,  132.89487,  10.00,  195.82861,  0.27677,  132.60907,  10.00,  195.79482
2560, 785,  1.43112, -132.87303, -175.87416,  195.87416,  1.43112,  132.87303,  10.00,  195.87416,  1.32556,  132.58707,  10.00,  195.84009
2561, 822,  0.30891, -133.64691, -176.18831,  196.18831,  0.30891,  133.64691,  10.00,  196.18831,  0.20369,  133.36128,  10.00,  196.15445
2562, 823, -0.21049, -133.84691, -176.31116,  196.31116, -0.21049,  133.84691,  10.00,  196.31116, -0.3156,  133.56139,  10.00,  196.27742
2563, 821,  0.38236, -132.89487, -175.82861,  195.82861,  0.38236,  132.89487,  10.00,  195.82861,  0.27677,  132.60907,  10.00,  195.79482
2564, 822,  0.30891, -133.64691, -176.18831,  196.18831,  0.30891,  133.64691,  10.00,  196.18831,  0.20369,  133.36128,  10.00,  196.15445
2565, 815,  0.57412, -129.6461, -174.90308,  194.90308,  0.57412,  129.6461,  10.00,  194.90308,  0.46752,  129.35989,  10.00,  194.86964
2566, 820,  0.44138, -131.6301, -175.3381,  195.3381,  0.44138,  131.6301,  10.00,  195.3381,  0.33528,  131.34402,  10.00,  195.30446
2567, 824, -0.37336, -131.80472, -175.32703,  195.32703, -0.37336,  131.80472,  10.00,  195.32703, -0.47947,  131.51886,  10.00,  195.29359
2568, 824, -0.37336, -131.80472, -175.32703,  195.32703, -0.37336,  131.80472,  10.00,  195.32703, -0.47947,  131.51886,  10.00,  195.29359
2569, 820,  0.44138, -131.6301, -175.3381,  195.3381,  0.44138,  131.6301,  10.00,  195.3381,  0.33528,  131.34402,  10.00,  195.30446
2570, 821,  0.38236, -132.89487, -175.82861,  195.82861,  0.38236,  132.89487,  10.00,  195.82861,  0.27677,  132.60907,  10.00,  195.79482
2571, 823, -0.21049, -133.84691, -176.31116,  196.31116, -0.21049,  133.84691,  10.00,  196.31116, -0.3156,  133.56139,  10.00,  196.27742
2572, 825, -0.39856, -133.02937, -175.75325,  195.75325, -0.39856,  133.02937,  10.00,  195.75325, -0.50421,  132.74368,  10.00,  195.71967
2573, 821,  0.38236, -132.89487, -175.82861,  195.82861,  0.38236,  132.89487,  10.00,  195.82861,  0.27677,  132.60907,  10.00,  195.79482
2574, 824, -0.37336, -131.80472, -175.32703,  195.32703, -0.37336,  131.80472,  10.00,  195.32703, -0.47947,  131.51886,  10.00,  195.29359
2575, 821,  0.38236, -132.89487, -175.82861,  195.82861,  0.38236,  132.89487,  10.00,  195.82861,  0.27677,  132.60907,  10.00,  195.79482
2576, 825, -0.39856, -133.02937, -175.75325,  195.75325, -0.39856,  133.02937,  10.00,  195.75325, -0.50421,  132.74368,  10.00,  195.71967
2577, 826, -1.01657, -133.19698, -175.85135,  195.85135, -1.01657,  133.19698,  10.00,  195.85135, -1.12212,  132.91138,  10.00,  195.81795
2578, 825, -0.39856, -133.02937, -175.75325,  195.75325, -0.39856,  133.02937,  10.00,  195.75325, -0.50421,  132.74368,  10.00,  195.71967
2579, 823, -0.21049, -133.84691, -176.31116,  196.31116, -0.21049,  133.84691,  10.00,  196.31116, -0.3156,  133.56139,  10.00,  196.27742
2580, 826, -1.01657, -133.19698, -175.85135,  195.85135, -1.01657,  133.19698,  10.00,  195.85135, -1.12212,  132.91138,  10.00,  195.81795
2581, 823, -0.21049, -133.84691, -176.31116,  196.31116, -0.21049,  133.84691,  10.00,  196.31116, -0.3156,  133.56139,  10.00,  196.27742
2582, 827, -0.58368, -134.08429, -176.30418,  196.30418, -0.58368,  134.08429,  10.00,  196.30418, -0.68878,  133.7988,  10.00,  196.27052
2583, 828, -1.38609, -131.80006, -175.34082,  195.34082, -1.38609,  131.80006,  10.00,  195.34082, -1.49218,  131.51433,  10.00,  195.30769
