VTX, IDX, _sig62._child0.x, _sig62._child0.y, _sig62._child0.z, _sig62._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w
554, 24816, -10.56433, -98.29429, -178.54118,  198.54118, -10.56433,  98.29429,  10.00,  198.54118, -10.66929,  98.01138,  10.00,  198.51476
555, 24817, -10.45668, -97.09022, -178.69069,  198.69069, -10.45668,  97.09022,  10.00,  198.69069, -10.56157,  96.80737,  10.00,  198.66437
556, 24813, -10.05006, -94.97063, -178.89629,  198.89629, -10.05006,  94.97063,  10.00,  198.89629, -10.15487,  94.68778,  10.00,  198.87012
557, 24815, -10.0782, -97.09241, -178.61928,  198.61928, -10.0782,  97.09241,  10.00,  198.61928, -10.18316,  96.80945,  10.00,  198.59283
558, 24815, -10.0782, -97.09241, -178.61928,  198.61928, -10.0782,  97.09241,  10.00,  198.61928, -10.18316,  96.80945,  10.00,  198.59283
559, 24816, -10.56433, -98.29429, -178.54118,  198.54118, -10.56433,  98.29429,  10.00,  198.54118, -10.66929,  98.01138,  10.00,  198.51476
560, 24817, -10.45668, -97.09022, -178.69069,  198.69069, -10.45668,  97.09022,  10.00,  198.69069, -10.56157,  96.80737,  10.00,  198.66437
561, 24817, -10.45668, -97.09022, -178.69069,  198.69069, -10.45668,  97.09022,  10.00,  198.69069, -10.56157,  96.80737,  10.00,  198.66437
562, 24818, -10.37509, -95.04465, -178.95119,  198.95119, -10.37509,  95.04465,  10.00,  198.95119, -10.47985,  94.76192,  10.00,  198.92511
563, 24813, -10.05006, -94.97063, -178.89629,  198.89629, -10.05006,  94.97063,  10.00,  198.89629, -10.15487,  94.68778,  10.00,  198.87012
564, 24819, -10.81261, -98.1657, -178.60643,  198.60643, -10.81261,  98.1657,  10.00,  198.60643, -10.91752,  97.88284,  10.00,  198.58008
565, 24817, -10.45668, -97.09022, -178.69069,  198.69069, -10.45668,  97.09022,  10.00,  198.69069, -10.56157,  96.80737,  10.00,  198.66437
566, 24816, -10.56433, -98.29429, -178.54118,  198.54118, -10.56433,  98.29429,  10.00,  198.54118, -10.66929,  98.01138,  10.00,  198.51476
567, 24820, -10.69757, -97.02094, -178.75015,  198.75015, -10.69757,  97.02094,  10.00,  198.75015, -10.80241,  96.73815,  10.00,  198.72392
568, 24818, -10.37509, -95.04465, -178.95119,  198.95119, -10.37509,  95.04465,  10.00,  198.95119, -10.47985,  94.76192,  10.00,  198.92511
569, 24817, -10.45668, -97.09022, -178.69069,  198.69069, -10.45668,  97.09022,  10.00,  198.69069, -10.56157,  96.80737,  10.00,  198.66437
570, 24819, -10.81261, -98.1657, -178.60643,  198.60643, -10.81261,  98.1657,  10.00,  198.60643, -10.91752,  97.88284,  10.00,  198.58008
571, 24820, -10.69757, -97.02094, -178.75015,  198.75015, -10.69757,  97.02094,  10.00,  198.75015, -10.80241,  96.73815,  10.00,  198.72392
572, 24817, -10.45668, -97.09022, -178.69069,  198.69069, -10.45668,  97.09022,  10.00,  198.69069, -10.56157,  96.80737,  10.00,  198.66437
573, 24820, -10.69757, -97.02094, -178.75015,  198.75015, -10.69757,  97.02094,  10.00,  198.75015, -10.80241,  96.73815,  10.00,  198.72392
574, 24821, -10.64196, -95.10242, -179.00096,  199.00096, -10.64196,  95.10242,  10.00,  199.00096, -10.74667,  94.81971,  10.00,  198.97495
575, 24818, -10.37509, -95.04465, -178.95119,  198.95119, -10.37509,  95.04465,  10.00,  198.95119, -10.47985,  94.76192,  10.00,  198.92511
576, 24820, -10.69757, -97.02094, -178.75015,  198.75015, -10.69757,  97.02094,  10.00,  198.75015, -10.80241,  96.73815,  10.00,  198.72392
577, 24819, -10.81261, -98.1657, -178.60643,  198.60643, -10.81261,  98.1657,  10.00,  198.60643, -10.91752,  97.88284,  10.00,  198.58008
578, 24822, -11.005, -97.90079, -178.69414,  198.69414, -11.005,  97.90079,  10.00,  198.69414, -11.10984,  97.61802,  10.00,  198.66789
579, 24821, -10.64196, -95.10242, -179.00096,  199.00096, -10.64196,  95.10242,  10.00,  199.00096, -10.74667,  94.81971,  10.00,  198.97495
580, 24820, -10.69757, -97.02094, -178.75015,  198.75015, -10.69757,  97.02094,  10.00,  198.75015, -10.80241,  96.73815,  10.00,  198.72392
581, 24823, -10.88475, -96.91889, -178.81096,  198.81096, -10.88475,  96.91889,  10.00,  198.81096, -10.98954,  96.63616,  10.00,  198.78479
582, 24820, -10.69757, -97.02094, -178.75015,  198.75015, -10.69757,  97.02094,  10.00,  198.75015, -10.80241,  96.73815,  10.00,  198.72392
583, 24822, -11.005, -97.90079, -178.69414,  198.69414, -11.005,  97.90079,  10.00,  198.69414, -11.10984,  97.61802,  10.00,  198.66789
584, 24823, -10.88475, -96.91889, -178.81096,  198.81096, -10.88475,  96.91889,  10.00,  198.81096, -10.98954,  96.63616,  10.00,  198.78479
585, 24821, -10.64196, -95.10242, -179.00096,  199.00096, -10.64196,  95.10242,  10.00,  199.00096, -10.74667,  94.81971,  10.00,  198.97495
586, 24823, -10.88475, -96.91889, -178.81096,  198.81096, -10.88475,  96.91889,  10.00,  198.81096, -10.98954,  96.63616,  10.00,  198.78479
587, 24824, -10.86648, -95.14769, -179.04793,  199.04793, -10.86648,  95.14769,  10.00,  199.04793, -10.97115,  94.86504,  10.00,  199.02197
588, 24823, -10.88475, -96.91889, -178.81096,  198.81096, -10.88475,  96.91889,  10.00,  198.81096, -10.98954,  96.63616,  10.00,  198.78479
589, 24822, -11.005, -97.90079, -178.69414,  198.69414, -11.005,  97.90079,  10.00,  198.69414, -11.10984,  97.61802,  10.00,  198.66789
590, 24825, -11.0794, -97.49102, -178.77457,  198.77457, -11.0794,  97.49102,  10.00,  198.77457, -11.18419,  97.20827,  10.00,  198.74837
591, 24826, -11.01175, -96.8289, -178.85684,  198.85684, -11.01175,  96.8289,  10.00,  198.85684, -11.1165,  96.54623,  10.00,  198.83072
592, 24824, -10.86648, -95.14769, -179.04793,  199.04793, -10.86648,  95.14769,  10.00,  199.04793, -10.97115,  94.86504,  10.00,  199.02197
593, 24823, -10.88475, -96.91889, -178.81096,  198.81096, -10.88475,  96.91889,  10.00,  198.81096, -10.98954,  96.63616,  10.00,  198.78479
594, 24823, -10.88475, -96.91889, -178.81096,  198.81096, -10.88475,  96.91889,  10.00,  198.81096, -10.98954,  96.63616,  10.00,  198.78479
595, 24825, -11.0794, -97.49102, -178.77457,  198.77457, -11.0794,  97.49102,  10.00,  198.77457, -11.18419,  97.20827,  10.00,  198.74837
596, 24826, -11.01175, -96.8289, -178.85684,  198.85684, -11.01175,  96.8289,  10.00,  198.85684, -11.1165,  96.54623,  10.00,  198.83072
597, 24826, -11.01175, -96.8289, -178.85684,  198.85684, -11.01175,  96.8289,  10.00,  198.85684, -11.1165,  96.54623,  10.00,  198.83072
598, 24827, -11.042, -95.18417, -179.09009,  199.09009, -11.042,  95.18417,  10.00,  199.09009, -11.14662,  94.90153,  10.00,  199.06418
599, 24824, -10.86648, -95.14769, -179.04793,  199.04793, -10.86648,  95.14769,  10.00,  199.04793, -10.97115,  94.86504,  10.00,  199.02197
600, 24828, -11.38502, -96.87615, -178.95145,  198.95145, -11.38502,  96.87615,  10.00,  198.95145, -11.48969,  96.59357,  10.00,  198.92545
601, 24826, -11.01175, -96.8289, -178.85684,  198.85684, -11.01175,  96.8289,  10.00,  198.85684, -11.1165,  96.54623,  10.00,  198.83072
602, 24825, -11.0794, -97.49102, -178.77457,  198.77457, -11.0794,  97.49102,  10.00,  198.77457, -11.18419,  97.20827,  10.00,  198.74837
603, 24829, -11.34148, -96.43827, -179.0128,  199.0128, -11.34148,  96.43827,  10.00,  199.0128, -11.44611,  96.15572,  10.00,  198.9868
604, 24827, -11.042, -95.18417, -179.09009,  199.09009, -11.042,  95.18417,  10.00,  199.09009, -11.14662,  94.90153,  10.00,  199.06418
605, 24826, -11.01175, -96.8289, -178.85684,  198.85684, -11.01175,  96.8289,  10.00,  198.85684, -11.1165,  96.54623,  10.00,  198.83072
606, 24828, -11.38502, -96.87615, -178.95145,  198.95145, -11.38502,  96.87615,  10.00,  198.95145, -11.48969,  96.59357,  10.00,  198.92545
607, 24829, -11.34148, -96.43827, -179.0128,  199.0128, -11.34148,  96.43827,  10.00,  199.0128, -11.44611,  96.15572,  10.00,  198.9868
608, 24826, -11.01175, -96.8289, -178.85684,  198.85684, -11.01175,  96.8289,  10.00,  198.85684, -11.1165,  96.54623,  10.00,  198.83072
609, 24829, -11.34148, -96.43827, -179.0128,  199.0128, -11.34148,  96.43827,  10.00,  199.0128, -11.44611,  96.15572,  10.00,  198.9868
610, 24830, -11.31826, -95.24265, -179.17534,  199.17534, -11.31826,  95.24265,  10.00,  199.17534, -11.42281,  94.9601,  10.00,  199.14949
611, 24827, -11.042, -95.18417, -179.09009,  199.09009, -11.042,  95.18417,  10.00,  199.09009, -11.14662,  94.90153,  10.00,  199.06418
612, 24831, -11.99811, -96.28632, -179.28954,  199.28954, -11.99811,  96.28632,  10.00,  199.28954, -12.1025,  96.00391,  10.00,  199.26373
613, 24829, -11.34148, -96.43827, -179.0128,  199.0128, -11.34148,  96.43827,  10.00,  199.0128, -11.44611,  96.15572,  10.00,  198.9868
614, 24828, -11.38502, -96.87615, -178.95145,  198.95145, -11.38502,  96.87615,  10.00,  198.95145, -11.48969,  96.59357,  10.00,  198.92545
615, 24829, -11.34148, -96.43827, -179.0128,  199.0128, -11.34148,  96.43827,  10.00,  199.0128, -11.44611,  96.15572,  10.00,  198.9868
616, 24832, -11.90001, -95.40665, -179.3976,  199.3976, -11.90001,  95.40665,  10.00,  199.3976, -12.00435,  95.12431,  10.00,  199.37189
617, 24830, -11.31826, -95.24265, -179.17534,  199.17534, -11.31826,  95.24265,  10.00,  199.17534, -11.42281,  94.9601,  10.00,  199.14949
618, 24831, -11.99811, -96.28632, -179.28954,  199.28954, -11.99811,  96.28632,  10.00,  199.28954, -12.1025,  96.00391,  10.00,  199.26373
619, 24833, -11.96392, -95.96777, -179.32983,  199.32983, -11.96392,  95.96777,  10.00,  199.32983, -12.06829,  95.68539,  10.00,  199.30411
620, 24829, -11.34148, -96.43827, -179.0128,  199.0128, -11.34148,  96.43827,  10.00,  199.0128, -11.44611,  96.15572,  10.00,  198.9868
621, 24829, -11.34148, -96.43827, -179.0128,  199.0128, -11.34148,  96.43827,  10.00,  199.0128, -11.44611,  96.15572,  10.00,  198.9868
622, 24833, -11.96392, -95.96777, -179.32983,  199.32983, -11.96392,  95.96777,  10.00,  199.32983, -12.06829,  95.68539,  10.00,  199.30411
623, 24832, -11.90001, -95.40665, -179.3976,  199.3976, -11.90001,  95.40665,  10.00,  199.3976, -12.00435,  95.12431,  10.00,  199.37189
624, 24834,  3.1531, -95.68656, -178.6017,  198.6017,  3.1531,  95.68656,  10.00,  198.6017,  3.04806,  95.40137,  10.00,  198.5717
625, 24835,  3.14563, -95.78174, -178.63553,  198.63553,  3.14563,  95.78174,  10.00,  198.63553,  3.04062,  95.49656,  10.00,  198.60555
626, 24836,  3.26199, -95.37638, -178.71887,  198.71887,  3.26199,  95.37638,  10.00,  198.71887,  3.15703,  95.09129,  10.00,  198.6889
627, 24837,  3.0666, -96.13005, -178.51944,  198.51944,  3.0666,  96.13005,  10.00,  198.51944,  2.9615,  95.84486,  10.00,  198.48941
628, 24835,  3.14563, -95.78174, -178.63553,  198.63553,  3.14563,  95.78174,  10.00,  198.63553,  3.04062,  95.49656,  10.00,  198.60555
629, 24834,  3.1531, -95.68656, -178.6017,  198.6017,  3.1531,  95.68656,  10.00,  198.6017,  3.04806,  95.40137,  10.00,  198.5717
630, 24837,  3.0666, -96.13005, -178.51944,  198.51944,  3.0666,  96.13005,  10.00,  198.51944,  2.9615,  95.84486,  10.00,  198.48941
631, 24838,  3.05998, -96.2178, -178.55464,  198.55464,  3.05998,  96.2178,  10.00,  198.55464,  2.95492,  95.93262,  10.00,  198.5246
632, 24835,  3.14563, -95.78174, -178.63553,  198.63553,  3.14563,  95.78174,  10.00,  198.63553,  3.04062,  95.49656,  10.00,  198.60555
633, 24834,  3.1531, -95.68656, -178.6017,  198.6017,  3.1531,  95.68656,  10.00,  198.6017,  3.04806,  95.40137,  10.00,  198.5717
634, 24836,  3.26199, -95.37638, -178.71887,  198.71887,  3.26199,  95.37638,  10.00,  198.71887,  3.15703,  95.09129,  10.00,  198.6889
635, 24839,  3.27482, -95.27586, -178.68631,  198.68631,  3.27482,  95.27586,  10.00,  198.68631,  3.16983,  94.99068,  10.00,  198.65636
636, 24839,  3.27482, -95.27586, -178.68631,  198.68631,  3.27482,  95.27586,  10.00,  198.68631,  3.16983,  94.99068,  10.00,  198.65636
637, 24836,  3.26199, -95.37638, -178.71887,  198.71887,  3.26199,  95.37638,  10.00,  198.71887,  3.15703,  95.09129,  10.00,  198.6889
638, 24840,  3.42513, -95.04404, -178.80016,  198.80016,  3.42513,  95.04404,  10.00,  198.80016,  3.32023,  94.75888,  10.00,  198.77017
639, 24841,  3.02319, -96.58324, -178.44345,  198.44345,  3.02319,  96.58324,  10.00,  198.44345,  2.91805,  96.29802,  10.00,  198.41339
640, 24838,  3.05998, -96.2178, -178.55464,  198.55464,  3.05998,  96.2178,  10.00,  198.55464,  2.95492,  95.93262,  10.00,  198.5246
641, 24837,  3.0666, -96.13005, -178.51944,  198.51944,  3.0666,  96.13005,  10.00,  198.51944,  2.9615,  95.84486,  10.00,  198.48941
642, 24841,  3.02319, -96.58324, -178.44345,  198.44345,  3.02319,  96.58324,  10.00,  198.44345,  2.91805,  96.29802,  10.00,  198.41339
643, 24842,  3.01611, -96.66257, -178.48003,  198.48003,  3.01611,  96.66257,  10.00,  198.48003,  2.911,  96.37735,  10.00,  198.44995
644, 24838,  3.05998, -96.2178, -178.55464,  198.55464,  3.05998,  96.2178,  10.00,  198.55464,  2.95492,  95.93262,  10.00,  198.5246
645, 24839,  3.27482, -95.27586, -178.68631,  198.68631,  3.27482,  95.27586,  10.00,  198.68631,  3.16983,  94.99068,  10.00,  198.65636
646, 24840,  3.42513, -95.04404, -178.80016,  198.80016,  3.42513,  95.04404,  10.00,  198.80016,  3.32023,  94.75888,  10.00,  198.77017
647, 24843,  3.44363, -94.94143, -178.76871,  198.76871,  3.44363,  94.94143,  10.00,  198.76871,  3.3387,  94.65626,  10.00,  198.73874
648, 24843,  3.44363, -94.94143, -178.76871,  198.76871,  3.44363,  94.94143,  10.00,  198.76871,  3.3387,  94.65626,  10.00,  198.73874
649, 24840,  3.42513, -95.04404, -178.80016,  198.80016,  3.42513,  95.04404,  10.00,  198.80016,  3.32023,  94.75888,  10.00,  198.77017
650, 24844,  3.64374, -94.80903, -178.87598,  198.87598,  3.64374,  94.80903,  10.00,  198.87598,  3.53889,  94.52387,  10.00,  198.84598
651, 24845,  3.02069, -97.04073, -178.37512,  198.37512,  3.02069,  97.04073,  10.00,  198.37512,  2.91551,  96.75548,  10.00,  198.345
652, 24842,  3.01611, -96.66257, -178.48003,  198.48003,  3.01611,  96.66257,  10.00,  198.48003,  2.911,  96.37735,  10.00,  198.44995
653, 24841,  3.02319, -96.58324, -178.44345,  198.44345,  3.02319,  96.58324,  10.00,  198.44345,  2.91805,  96.29802,  10.00,  198.41339
654, 24845,  3.02069, -97.04073, -178.37512,  198.37512,  3.02069,  97.04073,  10.00,  198.37512,  2.91551,  96.75548,  10.00,  198.345
655, 24846,  3.0135, -97.11347, -178.41273,  198.41273,  3.0135,  97.11347,  10.00,  198.41273,  2.90836,  96.82827,  10.00,  198.3826
656, 24842,  3.01611, -96.66257, -178.48003,  198.48003,  3.01611,  96.66257,  10.00,  198.48003,  2.911,  96.37735,  10.00,  198.44995
657, 24843,  3.44363, -94.94143, -178.76871,  198.76871,  3.44363,  94.94143,  10.00,  198.76871,  3.3387,  94.65626,  10.00,  198.73874
658, 24844,  3.64374, -94.80903, -178.87598,  198.87598,  3.64374,  94.80903,  10.00,  198.87598,  3.53889,  94.52387,  10.00,  198.84598
659, 24847,  3.6665, -94.70264, -178.84579,  198.84579,  3.6665,  94.70264,  10.00,  198.84579,  3.56162,  94.41746,  10.00,  198.81577
660, 24847,  3.6665, -94.70264, -178.84579,  198.84579,  3.6665,  94.70264,  10.00,  198.84579,  3.56162,  94.41746,  10.00,  198.81577
661, 24844,  3.64374, -94.80903, -178.87598,  198.87598,  3.64374,  94.80903,  10.00,  198.87598,  3.53889,  94.52387,  10.00,  198.84598
662, 24848,  3.89986, -94.65335, -178.94368,  198.94368,  3.89986,  94.65335,  10.00,  198.94368,  3.79507,  94.36813,  10.00,  198.91362
663, 24849,  3.07311, -97.51171, -178.31375,  198.31375,  3.07311,  97.51171,  10.00,  198.31375,  2.9679,  97.2264,  10.00,  198.28358
664, 24846,  3.0135, -97.11347, -178.41273,  198.41273,  3.0135,  97.11347,  10.00,  198.41273,  2.90836,  96.82827,  10.00,  198.3826
665, 24845,  3.02069, -97.04073, -178.37512,  198.37512,  3.02069,  97.04073,  10.00,  198.37512,  2.91551,  96.75548,  10.00,  198.345
666, 24849,  3.07311, -97.51171, -178.31375,  198.31375,  3.07311,  97.51171,  10.00,  198.31375,  2.9679,  97.2264,  10.00,  198.28358
667, 24850,  3.06791, -97.5789, -178.35222,  198.35222,  3.06791,  97.5789,  10.00,  198.35222,  2.96274,  97.29359,  10.00,  198.32205
668, 24846,  3.0135, -97.11347, -178.41273,  198.41273,  3.0135,  97.11347,  10.00,  198.41273,  2.90836,  96.82827,  10.00,  198.3826
669, 24847,  3.6665, -94.70264, -178.84579,  198.84579,  3.6665,  94.70264,  10.00,  198.84579,  3.56162,  94.41746,  10.00,  198.81577
670, 24848,  3.89986, -94.65335, -178.94368,  198.94368,  3.89986,  94.65335,  10.00,  198.94368,  3.79507,  94.36813,  10.00,  198.91362
671, 24851,  3.92284, -94.54556, -178.91405,  198.91405,  3.92284,  94.54556,  10.00,  198.91405,  3.81802,  94.26039,  10.00,  198.88399
672, 24851,  3.92284, -94.54556, -178.91405,  198.91405,  3.92284,  94.54556,  10.00,  198.91405,  3.81802,  94.26039,  10.00,  198.88399
673, 24848,  3.89986, -94.65335, -178.94368,  198.94368,  3.89986,  94.65335,  10.00,  198.94368,  3.79507,  94.36813,  10.00,  198.91362
674, 24852,  4.18327, -94.56574, -179.00142,  199.00142,  4.18327,  94.56574,  10.00,  199.00142,  4.07853,  94.28055,  10.00,  198.9713
675, 24853,  3.17246, -97.97345, -178.26157,  198.26157,  3.17246,  97.97345,  10.00,  198.26157,  3.06723,  97.68813,  10.00,  198.23131
676, 24850,  3.06791, -97.5789, -178.35222,  198.35222,  3.06791,  97.5789,  10.00,  198.35222,  2.96274,  97.29359,  10.00,  198.32205
677, 24849,  3.07311, -97.51171, -178.31375,  198.31375,  3.07311,  97.51171,  10.00,  198.31375,  2.9679,  97.2264,  10.00,  198.28358
678, 24853,  3.17246, -97.97345, -178.26157,  198.26157,  3.17246,  97.97345,  10.00,  198.26157,  3.06723,  97.68813,  10.00,  198.23131
679, 24854,  3.16688, -98.03515, -178.30057,  198.30057,  3.16688,  98.03515,  10.00,  198.30057,  3.06168,  97.74982,  10.00,  198.27031
680, 24850,  3.06791, -97.5789, -178.35222,  198.35222,  3.06791,  97.5789,  10.00,  198.35222,  2.96274,  97.29359,  10.00,  198.32205
681, 24851,  3.92284, -94.54556, -178.91405,  198.91405,  3.92284,  94.54556,  10.00,  198.91405,  3.81802,  94.26039,  10.00,  198.88399
682, 24852,  4.18327, -94.56574, -179.00142,  199.00142,  4.18327,  94.56574,  10.00,  199.00142,  4.07853,  94.28055,  10.00,  198.9713
683, 24855,  4.20682, -94.45695, -178.97226,  198.97226,  4.20682,  94.45695,  10.00,  198.97226,  4.10205,  94.17173,  10.00,  198.94212
684, 24855,  4.20682, -94.45695, -178.97226,  198.97226,  4.20682,  94.45695,  10.00,  198.97226,  4.10205,  94.17173,  10.00,  198.94212
685, 24852,  4.18327, -94.56574, -179.00142,  199.00142,  4.18327,  94.56574,  10.00,  199.00142,  4.07853,  94.28055,  10.00,  198.9713
686, 24856,  4.49143, -94.54276, -179.0481,  199.0481,  4.49143,  94.54276,  10.00,  199.0481,  4.38673,  94.25752,  10.00,  199.01787
687, 24857,  3.32306, -98.4057, -178.22198,  198.22198,  3.32306,  98.4057,  10.00,  198.22198,  3.21782,  98.12035,  10.00,  198.19162
688, 24854,  3.16688, -98.03515, -178.30057,  198.30057,  3.16688,  98.03515,  10.00,  198.30057,  3.06168,  97.74982,  10.00,  198.27031
689, 24853,  3.17246, -97.97345, -178.26157,  198.26157,  3.17246,  97.97345,  10.00,  198.26157,  3.06723,  97.68813,  10.00,  198.23131
690, 24857,  3.32306, -98.4057, -178.22198,  198.22198,  3.32306,  98.4057,  10.00,  198.22198,  3.21782,  98.12035,  10.00,  198.19162
691, 24858,  3.3155, -98.46204, -178.2614,  198.2614,  3.3155,  98.46204,  10.00,  198.2614,  3.21029,  98.17674,  10.00,  198.23102
692, 24854,  3.16688, -98.03515, -178.30057,  198.30057,  3.16688,  98.03515,  10.00,  198.30057,  3.06168,  97.74982,  10.00,  198.27031
693, 24855,  4.20682, -94.45695, -178.97226,  198.97226,  4.20682,  94.45695,  10.00,  198.97226,  4.10205,  94.17173,  10.00,  198.94212
694, 24856,  4.49143, -94.54276, -179.0481,  199.0481,  4.49143,  94.54276,  10.00,  199.0481,  4.38673,  94.25752,  10.00,  199.01787
695, 24859,  4.51858, -94.43317, -179.01936,  199.01936,  4.51858,  94.43317,  10.00,  199.01936,  4.41384,  94.14792,  10.00,  198.98915
696, 24859,  4.51858, -94.43317, -179.01936,  199.01936,  4.51858,  94.43317,  10.00,  199.01936,  4.41384,  94.14792,  10.00,  198.98915
697, 24856,  4.49143, -94.54276, -179.0481,  199.0481,  4.49143,  94.54276,  10.00,  199.0481,  4.38673,  94.25752,  10.00,  199.01787
698, 24860,  4.81651, -94.58633, -179.08252,  199.08252,  4.81651,  94.58633,  10.00,  199.08252,  4.71184,  94.30108,  10.00,  199.05219
699, 24861,  3.51529, -98.79565, -178.1947,  198.1947,  3.51529,  98.79565,  10.00,  198.1947,  3.41004,  98.51024,  10.00,  198.16425
700, 24858,  3.3155, -98.46204, -178.2614,  198.2614,  3.3155,  98.46204,  10.00,  198.2614,  3.21029,  98.17674,  10.00,  198.23102
701, 24857,  3.32306, -98.4057, -178.22198,  198.22198,  3.32306,  98.4057,  10.00,  198.22198,  3.21782,  98.12035,  10.00,  198.19162
702, 24861,  3.51529, -98.79565, -178.1947,  198.1947,  3.51529,  98.79565,  10.00,  198.1947,  3.41004,  98.51024,  10.00,  198.16425
703, 24862,  3.50487, -98.84759, -178.23436,  198.23436,  3.50487,  98.84759,  10.00,  198.23436,  3.39965,  98.56217,  10.00,  198.2039
704, 24858,  3.3155, -98.46204, -178.2614,  198.2614,  3.3155,  98.46204,  10.00,  198.2614,  3.21029,  98.17674,  10.00,  198.23102
705, 24859,  4.51858, -94.43317, -179.01936,  199.01936,  4.51858,  94.43317,  10.00,  199.01936,  4.41384,  94.14792,  10.00,  198.98915
706, 24860,  4.81651, -94.58633, -179.08252,  199.08252,  4.81651,  94.58633,  10.00,  199.08252,  4.71184,  94.30108,  10.00,  199.05219
707, 24863,  4.84758, -94.478, -179.05417,  199.05417,  4.84758,  94.478,  10.00,  199.05417,  4.74288,  94.19273,  10.00,  199.02386
708, 24863,  4.84758, -94.478, -179.05417,  199.05417,  4.84758,  94.478,  10.00,  199.05417,  4.74288,  94.19273,  10.00,  199.02386
709, 24860,  4.81651, -94.58633, -179.08252,  199.08252,  4.81651,  94.58633,  10.00,  199.08252,  4.71184,  94.30108,  10.00,  199.05219
710, 24864,  5.12266, -94.71232, -179.1035,  199.1035,  5.12266,  94.71232,  10.00,  199.1035,  5.01802,  94.42699,  10.00,  199.07307
711, 24865,  3.74344, -99.13322, -178.18089,  198.18089,  3.74344,  99.13322,  10.00,  198.18089,  3.6382,  98.84779,  10.00,  198.15033
712, 24862,  3.50487, -98.84759, -178.23436,  198.23436,  3.50487,  98.84759,  10.00,  198.23436,  3.39965,  98.56217,  10.00,  198.2039
713, 24861,  3.51529, -98.79565, -178.1947,  198.1947,  3.51529,  98.79565,  10.00,  198.1947,  3.41004,  98.51024,  10.00,  198.16425
714, 24865,  3.74344, -99.13322, -178.18089,  198.18089,  3.74344,  99.13322,  10.00,  198.18089,  3.6382,  98.84779,  10.00,  198.15033
715, 24866,  3.72905, -99.18114, -178.2206,  198.2206,  3.72905,  99.18114,  10.00,  198.2206,  3.62384,  98.89571,  10.00,  198.19002
716, 24862,  3.50487, -98.84759, -178.23436,  198.23436,  3.50487,  98.84759,  10.00,  198.23436,  3.39965,  98.56217,  10.00,  198.2039
717, 24863,  4.84758, -94.478, -179.05417,  199.05417,  4.84758,  94.478,  10.00,  199.05417,  4.74288,  94.19273,  10.00,  199.02386
718, 24864,  5.12266, -94.71232, -179.1035,  199.1035,  5.12266,  94.71232,  10.00,  199.1035,  5.01802,  94.42699,  10.00,  199.07307
719, 24867,  5.157, -94.60596, -179.07536,  199.07536,  5.157,  94.60596,  10.00,  199.07536,  5.05232,  94.32063,  10.00,  199.04495
720, 24867,  5.157, -94.60596, -179.07536,  199.07536,  5.157,  94.60596,  10.00,  199.07536,  5.05232,  94.32063,  10.00,  199.04495
721, 24864,  5.12266, -94.71232, -179.1035,  199.1035,  5.12266,  94.71232,  10.00,  199.1035,  5.01802,  94.42699,  10.00,  199.07307
722, 24868,  5.40526, -94.91208, -179.10889,  199.10889,  5.40526,  94.91208,  10.00,  199.10889,  5.30063,  94.62672,  10.00,  199.07837
723, 24869,  4.00466, -99.40948, -178.18137,  198.18137,  4.00466,  99.40948,  10.00,  198.18137,  3.89943,  99.12402,  10.00,  198.1507
724, 24866,  3.72905, -99.18114, -178.2206,  198.2206,  3.72905,  99.18114,  10.00,  198.2206,  3.62384,  98.89571,  10.00,  198.19002
725, 24865,  3.74344, -99.13322, -178.18089,  198.18089,  3.74344,  99.13322,  10.00,  198.18089,  3.6382,  98.84779,  10.00,  198.15033
726, 24869,  4.00466, -99.40948, -178.18137,  198.18137,  4.00466,  99.40948,  10.00,  198.18137,  3.89943,  99.12402,  10.00,  198.1507
727, 24870,  3.98674, -99.45454, -178.22108,  198.22108,  3.98674,  99.45454,  10.00,  198.22108,  3.88155,  99.16901,  10.00,  198.1904
728, 24866,  3.72905, -99.18114, -178.2206,  198.2206,  3.72905,  99.18114,  10.00,  198.2206,  3.62384,  98.89571,  10.00,  198.19002
729, 24867,  5.157, -94.60596, -179.07536,  199.07536,  5.157,  94.60596,  10.00,  199.07536,  5.05232,  94.32063,  10.00,  199.04495
730, 24868,  5.40526, -94.91208, -179.10889,  199.10889,  5.40526,  94.91208,  10.00,  199.10889,  5.30063,  94.62672,  10.00,  199.07837
731, 24871,  5.44245, -94.80724, -179.08075,  199.08075,  5.44245,  94.80724,  10.00,  199.08075,  5.33779,  94.52187,  10.00,  199.05023
732, 24871,  5.44245, -94.80724, -179.08075,  199.08075,  5.44245,  94.80724,  10.00,  199.08075,  5.33779,  94.52187,  10.00,  199.05023
733, 24868,  5.40526, -94.91208, -179.10889,  199.10889,  5.40526,  94.91208,  10.00,  199.10889,  5.30063,  94.62672,  10.00,  199.07837
734, 24872,  5.66087, -95.19393, -179.09834,  199.09834,  5.66087,  95.19393,  10.00,  199.09834,  5.55625,  94.90855,  10.00,  199.06772
735, 24873,  4.29506, -99.61781, -178.19591,  198.19591,  4.29506,  99.61781,  10.00,  198.19591,  4.18986,  99.33228,  10.00,  198.16512
736, 24870,  3.98674, -99.45454, -178.22108,  198.22108,  3.98674,  99.45454,  10.00,  198.22108,  3.88155,  99.16901,  10.00,  198.1904
